,month_normalized,time_idx,value,static,date
2142,40,37,265.39,2,2018-11-13
2143,40,38,265.94,2,2018-11-14
2144,40,39,275.23,2,2018-11-15
2145,40,40,268.84,2,2018-11-16
2146,40,41,257.93,2,2018-11-17
2147,40,42,255.62,2,2018-11-18
2148,40,43,256.63,2,2018-11-19
2149,40,44,257.19,2,2018-11-20
2150,40,45,259.09,2,2018-11-21
2151,40,46,261.04,2,2018-11-22
2152,40,47,262.69,2,2018-11-23
2153,40,48,267.77,2,2018-11-24
2154,40,49,266.95,2,2018-11-25
2155,40,50,265.5,2,2018-11-26
2156,40,51,266.41,2,2018-11-27
2157,40,52,263.63,2,2018-11-28
2158,40,53,267.3,2,2018-11-29
2159,40,54,265.08,2,2018-11-30
2160,41,0,266.73,2,2018-12-01
2161,41,1,267.48,2,2018-12-02
2162,41,2,265.62,2,2018-12-03
2163,41,3,267.09,2,2018-12-04
2164,41,4,262.59,2,2018-12-05
2165,41,5,269.01,2,2018-12-06
2166,41,6,266.91,2,2018-12-07
2167,41,7,265.8,2,2018-12-08
2168,41,8,268.18,2,2018-12-09
2169,41,9,267.39,2,2018-12-10
2170,41,10,268.05,2,2018-12-11
2171,41,11,265.75,2,2018-12-12
2172,41,12,266.8,2,2018-12-13
2173,41,13,267.76,2,2018-12-14
2174,41,14,267.43,2,2018-12-15
2175,41,15,264.78,2,2018-12-16
2176,41,16,264.72,2,2018-12-17
2177,41,17,266.23,2,2018-12-18
2178,41,18,268.15,2,2018-12-19
2179,41,19,263.21,2,2018-12-20
2180,41,20,265.56,2,2018-12-21
2181,41,21,264.1,2,2018-12-22
2182,41,22,265.14,2,2018-12-23
2183,41,23,268.29,2,2018-12-24
2184,41,24,266.63,2,2018-12-25
2185,41,25,264.52,2,2018-12-26
2186,41,26,262.53,2,2018-12-27
2187,41,27,264.11,2,2018-12-28
2188,41,28,266.54,2,2018-12-29
2189,41,29,264.93,2,2018-12-30
2190,41,30,264.52,2,2018-12-31
2191,41,31,265.24,2,2019-01-01
2192,41,32,266.47,2,2019-01-02
2193,41,33,259.99,2,2019-01-03
2194,41,34,256.1,2,2019-01-04
2195,41,35,269.36,2,2019-01-05
2196,41,36,265.9,2,2019-01-06
2197,41,37,255.79,2,2019-01-07
2198,41,38,256.2,2,2019-01-08
2199,41,39,261.62,2,2019-01-09
2200,41,40,267.02,2,2019-01-10
2201,41,41,264.88,2,2019-01-11
2202,41,42,258.66,2,2019-01-12
2203,41,43,259.61,2,2019-01-13
2204,41,44,258.6,2,2019-01-14
2205,41,45,255.53,2,2019-01-15
2206,41,46,267.4,2,2019-01-16
2207,41,47,253.92,2,2019-01-17
2208,41,48,256.57,2,2019-01-18
2209,41,49,254.14,2,2019-01-19
2210,41,50,256.65,2,2019-01-20
2211,41,51,254.92,2,2019-01-21
2212,41,52,257.96,2,2019-01-22
2213,41,53,254.38,2,2019-01-23
2214,41,54,254.23,2,2019-01-24
2215,42,0,254.16,2,2019-01-25
2216,42,1,264.86,2,2019-01-26
2217,42,14,252.59,2,2019-01-27
2218,42,15,251.7,2,2019-01-28
2219,42,16,253.8,2,2019-01-29
2220,42,17,252.57,2,2019-01-30
2221,42,18,254.2,2,2019-01-31
2222,42,19,253.39,2,2019-02-01
2223,42,20,253.59,2,2019-02-02
2224,42,28,252.12,2,2019-02-03
2225,42,29,251.57,2,2019-02-04
2226,42,30,254.78,2,2019-02-05
2227,42,31,252.34,2,2019-02-06
2228,42,32,266.64,2,2019-02-07
2229,42,33,254.97,2,2019-02-08
2230,42,34,256.58,2,2019-02-09
2231,42,35,252.8,2,2019-02-10
2232,42,36,252.62,2,2019-02-11
2233,42,37,256.27,2,2019-02-12
2234,42,38,250.97,2,2019-02-13
2235,42,39,253.26,2,2019-02-14
2236,42,40,251.35,2,2019-02-15
2237,42,41,252.72,2,2019-02-16
2238,42,42,263.76,2,2019-02-17
2239,42,43,253.72,2,2019-02-18
2240,42,44,252.16,2,2019-02-19
2241,42,45,253.15,2,2019-02-20
2242,42,46,252.22,2,2019-02-21
2243,42,47,252.83,2,2019-02-22
2244,42,48,254.86,2,2019-02-23
2245,42,49,253.78,2,2019-02-24
2246,42,50,253.66,2,2019-02-25
2247,42,51,251.72,2,2019-02-26
2248,42,52,251.89,2,2019-02-27
2249,42,53,251.16,2,2019-02-28
2250,42,54,253.04,2,2019-03-01
2251,43,0,253.08,2,2019-03-02
2252,43,1,253.22,2,2019-03-03
2253,43,2,252.11,2,2019-03-04
2254,43,3,250.38,2,2019-03-05
2255,43,4,250.71,2,2019-03-06
2256,43,5,252.03,2,2019-03-07
2257,43,6,251.65,2,2019-03-08
2258,43,7,256.02,2,2019-03-09
2259,43,8,250.84,2,2019-03-10
2260,43,9,251.74,2,2019-03-11
2261,43,10,248.69,2,2019-03-12
2262,43,11,251.37,2,2019-03-13
2263,43,12,252.35,2,2019-03-14
2264,43,13,250.29,2,2019-03-15
2265,43,14,249.23,2,2019-03-16
2266,43,15,249.49,2,2019-03-17
2267,43,16,249.65,2,2019-03-18
2268,43,17,252.94,2,2019-03-19
2269,43,18,250.34,2,2019-03-20
2270,43,19,249.32,2,2019-03-21
2271,43,20,249.88,2,2019-03-22
2272,43,21,247.81,2,2019-03-23
2273,43,22,249.24,2,2019-03-24
2274,43,23,249.47,2,2019-03-25
2275,43,24,249.6,2,2019-03-26
2276,43,25,249.6,2,2019-03-27
2277,43,26,246.37,2,2019-03-28
2278,43,27,250.47,2,2019-03-29
2279,43,28,250.17,2,2019-03-30
2280,43,29,248.3,2,2019-03-31
2281,43,30,247.82,2,2019-04-01
2282,43,31,246.35,2,2019-04-02
2283,43,32,246.97,2,2019-04-03
2284,43,33,246.66,2,2019-04-04
2285,43,34,243.1,2,2019-04-05
2286,43,35,244.14,2,2019-04-06
2287,43,36,245.68,2,2019-04-07
2288,43,37,242.53,2,2019-04-08
2289,43,38,258.5,2,2019-04-09
2290,43,39,244.98,2,2019-04-10
2291,43,40,247.4,2,2019-04-11
2292,43,41,246.58,2,2019-04-12
2293,43,42,256.86,2,2019-04-13
2294,43,43,254.01,2,2019-04-14
2295,43,44,249.31,2,2019-04-15
2296,43,45,257.51,2,2019-04-16
2297,43,46,245.32,2,2019-04-17
2298,43,47,244.97,2,2019-04-18
2299,43,48,242.21,2,2019-04-19
2300,43,49,247.3,2,2019-04-20
2301,43,50,245.01,2,2019-04-21
2302,43,51,244.69,2,2019-04-22
2303,43,52,244.9,2,2019-04-23
2304,43,53,249.8,2,2019-04-24
2305,43,54,248.74,2,2019-04-25
2306,44,0,247.45,2,2019-04-26
2307,44,1,246.2,2,2019-04-27
2308,44,2,248.63,2,2019-04-28
2309,44,3,259.39,2,2019-04-29
2310,44,4,250.65,2,2019-04-30
2311,44,5,248.97,2,2019-05-01
2312,44,6,248.3,2,2019-05-02
2313,44,7,249.87,2,2019-05-03
2314,44,8,247.03,2,2019-05-04
2315,44,9,246.08,2,2019-05-05
2316,44,10,248.06,2,2019-05-06
2317,44,11,246.04,2,2019-05-07
2318,44,12,245.22,2,2019-05-08
2319,44,13,246.0,2,2019-05-09
2320,44,14,246.77,2,2019-05-10
2321,44,15,247.47,2,2019-05-11
2322,44,16,247.22,2,2019-05-12
2323,44,17,247.5,2,2019-05-13
2324,44,18,245.5,2,2019-05-14
2325,44,19,242.8,2,2019-05-15
2326,44,20,244.74,2,2019-05-16
2327,44,21,244.84,2,2019-05-17
2328,44,22,248.7,2,2019-05-18
2329,44,23,251.45,2,2019-05-19
2330,44,24,250.37,2,2019-05-20
2331,44,25,248.08,2,2019-05-21
2332,44,26,242.52,2,2019-05-22
2333,44,27,244.99,2,2019-05-23
2334,44,28,249.32,2,2019-05-24
2335,44,29,244.86,2,2019-05-25
2336,44,30,245.33,2,2019-05-26
2337,44,31,246.29,2,2019-05-27
2338,44,32,244.66,2,2019-05-28
2339,44,33,245.65,2,2019-05-29
2340,44,34,248.21,2,2019-05-30
2341,44,35,250.82,2,2019-05-31
2342,44,36,251.52,2,2019-06-01
2343,44,37,238.26,2,2019-06-02
2344,44,38,241.72,2,2019-06-03
2345,44,39,240.68,2,2019-06-04
2346,44,40,249.17,2,2019-06-05
2347,44,41,243.4,2,2019-06-06
2348,44,42,237.83,2,2019-06-07
2349,44,43,244.21,2,2019-06-08
2350,44,44,237.32,2,2019-06-09
2351,44,45,239.39,2,2019-06-10
2352,44,46,241.88,2,2019-06-11
2353,44,47,245.07,2,2019-06-12
2354,44,48,240.86,2,2019-06-13
2355,44,49,237.77,2,2019-06-14
2356,44,50,239.01,2,2019-06-15
2357,44,51,241.29,2,2019-06-16
2358,44,52,243.05,2,2019-06-17
2359,44,53,241.26,2,2019-06-18
2360,44,54,243.63,2,2019-06-19
2361,45,0,238.24,2,2019-06-20
2362,45,1,239.58,2,2019-06-21
2363,45,2,244.88,2,2019-06-22
2364,45,3,240.16,2,2019-06-23
2365,45,4,243.42,2,2019-06-24
2366,45,5,241.94,2,2019-06-25
2367,45,6,241.31,2,2019-06-26
2368,45,7,241.09,2,2019-06-27
2369,45,8,238.03,2,2019-06-28
2370,45,9,241.38,2,2019-06-29
2371,45,10,243.83,2,2019-06-30
2372,45,11,239.26,2,2019-07-01
2373,45,12,242.58,2,2019-07-02
2374,45,13,242.46,2,2019-07-03
2375,45,14,238.23,2,2019-07-04
2376,45,15,241.68,2,2019-07-05
2377,45,16,240.93,2,2019-07-06
2378,45,17,245.02,2,2019-07-07
2379,45,18,239.23,2,2019-07-08
2380,45,19,239.03,2,2019-07-09
2381,45,20,237.63,2,2019-07-10
2382,45,21,238.5,2,2019-07-11
2383,45,22,240.14,2,2019-07-12
2384,45,23,242.95,2,2019-07-13
2385,45,24,238.71,2,2019-07-14
2386,45,25,239.86,2,2019-07-15
2387,45,26,238.96,2,2019-07-16
2388,45,27,242.35,2,2019-07-17
2389,45,28,242.01,2,2019-07-18
2390,45,29,244.31,2,2019-07-19
2391,45,30,239.78,2,2019-07-20
2392,45,31,239.28,2,2019-07-21
2393,45,32,240.38,2,2019-07-22
2394,45,33,240.21,2,2019-07-23
2395,45,34,244.16,2,2019-07-24
2396,45,35,239.0,2,2019-07-25
2397,45,36,239.93,2,2019-07-26
2398,45,37,238.75,2,2019-07-27
2399,45,38,239.17,2,2019-07-28
2400,45,39,241.84,2,2019-07-29
2401,45,40,239.95,2,2019-07-30
2402,45,41,242.11,2,2019-07-31
2403,45,42,241.15,2,2019-08-01
2404,45,43,238.41,2,2019-08-02
2405,45,44,242.47,2,2019-08-03
2406,45,45,238.49,2,2019-08-04
2407,45,46,245.14,2,2019-08-05
2408,45,47,239.17,2,2019-08-06
2409,45,48,238.61,2,2019-08-07
2410,45,49,237.84,2,2019-08-08
2411,45,50,241.95,2,2019-08-09
2412,45,51,245.27,2,2019-08-10
2413,45,52,239.93,2,2019-08-11
2414,45,53,240.58,2,2019-08-12
2415,45,54,241.5,2,2019-08-13
2416,46,0,242.01,2,2019-08-14
2417,46,1,242.51,2,2019-08-15
2418,46,2,239.62,2,2019-08-16
2419,46,3,244.36,2,2019-08-17
2420,46,4,242.49,2,2019-08-18
2421,46,5,240.88,2,2019-08-19
2422,46,6,237.58,2,2019-08-20
2423,46,7,238.34,2,2019-08-21
2424,46,8,247.53,2,2019-08-22
2425,46,9,242.13,2,2019-08-23
2426,46,10,238.38,2,2019-08-24
2427,46,11,239.22,2,2019-08-25
2428,46,12,240.29,2,2019-08-26
2429,46,13,240.92,2,2019-08-27
2430,46,14,240.74,2,2019-08-28
2431,46,15,244.01,2,2019-08-29
2432,46,16,242.93,2,2019-08-30
2433,46,17,241.42,2,2019-08-31
2434,46,18,244.8,2,2019-09-01
2435,46,19,240.54,2,2019-09-02
2436,46,20,246.98,2,2019-09-03
2437,46,21,245.39,2,2019-09-04
2438,46,22,245.34,2,2019-09-05
2439,46,23,242.94,2,2019-09-06
2440,46,24,243.03,2,2019-09-07
2441,46,25,239.94,2,2019-09-08
2442,46,26,247.41,2,2019-09-09
2443,46,27,246.36,2,2019-09-10
2444,46,28,246.69,2,2019-09-11
2445,46,29,245.29,2,2019-09-12
2446,46,30,250.74,2,2019-09-13
2447,46,31,242.12,2,2019-09-14
2448,46,32,243.66,2,2019-09-15
2449,46,33,250.34,2,2019-09-16
2450,46,34,240.49,2,2019-09-17
2451,46,35,236.81,2,2019-09-18
2452,46,36,247.21,2,2019-09-19
2453,46,37,247.99,2,2019-09-20
2454,46,38,249.73,2,2019-09-21
2455,46,39,251.08,2,2019-09-22
2456,46,40,247.92,2,2019-09-23
2457,46,41,248.26,2,2019-09-24
2458,46,42,253.87,2,2019-09-25
2459,46,43,246.68,2,2019-09-26
2460,46,44,253.06,2,2019-09-27
2461,46,45,248.42,2,2019-09-28
2462,46,46,252.18,2,2019-09-29
2463,46,47,243.12,2,2019-09-30
2464,46,48,242.79,2,2019-10-01
2465,46,49,245.34,2,2019-10-02
2466,46,50,245.23,2,2019-10-03
2467,46,51,250.58,2,2019-10-04
2468,46,52,248.17,2,2019-10-05
2469,46,53,246.3,2,2019-10-06
2470,46,54,253.01,2,2019-10-07
2471,47,0,251.3,2,2019-10-08
2472,47,1,251.75,2,2019-10-09
2473,47,2,251.8,2,2019-10-10
2474,47,3,253.41,2,2019-10-11
2475,47,4,252.92,2,2019-10-12
2476,47,5,251.57,2,2019-10-13
2477,47,6,253.8,2,2019-10-14
2478,47,7,247.71,2,2019-10-15
2479,47,8,256.27,2,2019-10-16
2480,47,9,245.7,2,2019-10-17
2481,47,10,255.75,2,2019-10-18
2482,47,11,253.65,2,2019-10-19
2483,47,12,252.47,2,2019-10-20
2484,47,13,250.89,2,2019-10-21
2485,47,14,250.78,2,2019-10-22
2486,47,15,249.1,2,2019-10-23
2487,47,16,250.84,2,2019-10-24
2488,47,17,249.71,2,2019-10-25
2489,47,18,245.4,2,2019-10-26
2490,47,19,245.95,2,2019-10-27
2491,47,20,252.94,2,2019-10-28
2492,47,21,253.65,2,2019-10-29
2493,47,22,248.17,2,2019-10-30
2494,47,23,247.06,2,2019-10-31
2495,47,24,250.44,2,2019-11-01
2496,47,25,250.0,2,2019-11-02
2497,47,26,253.89,2,2019-11-03
2498,47,27,252.45,2,2019-11-04
2499,47,28,250.75,2,2019-11-05
2500,47,29,249.67,2,2019-11-06
2501,47,30,249.23,2,2019-11-07
2502,47,31,250.43,2,2019-11-08
2503,47,32,256.86,2,2019-11-09
2504,47,33,255.76,2,2019-11-10
2505,47,34,254.65,2,2019-11-11
2506,47,35,256.13,2,2019-11-12
2507,47,36,252.15,2,2019-11-13
2508,47,37,255.01,2,2019-11-14
2509,47,38,260.3,2,2019-11-15
2510,47,39,261.16,2,2019-11-16
2511,47,40,255.76,2,2019-11-17
2512,47,41,252.3,2,2019-11-18
2513,47,42,254.98,2,2019-11-19
2514,47,43,255.57,2,2019-11-20
2515,47,44,252.1,2,2019-11-21
2516,47,45,255.7,2,2019-11-22
2517,47,46,252.45,2,2019-11-23
2518,47,47,260.03,2,2019-11-24
2519,47,48,258.61,2,2019-11-25
2520,47,49,255.54,2,2019-11-26
2521,47,50,257.53,2,2019-11-27
2522,47,51,255.08,2,2019-11-28
2523,47,52,258.5,2,2019-11-29
2524,47,53,259.74,2,2019-11-30
2525,47,54,255.72,2,2019-12-01
2526,48,0,254.83,2,2019-12-02
2527,48,1,253.81,2,2019-12-03
2528,48,2,261.46,2,2019-12-04
2529,48,3,254.85,2,2019-12-05
2530,48,4,256.35,2,2019-12-06
2531,48,5,261.7,2,2019-12-07
2532,48,6,259.54,2,2019-12-08
2533,48,7,258.67,2,2019-12-09
2534,48,8,261.95,2,2019-12-10
2535,48,9,258.86,2,2019-12-11
2536,48,10,262.28,2,2019-12-12
2537,48,11,262.7,2,2019-12-13
2538,48,12,265.22,2,2019-12-14
2539,48,13,262.63,2,2019-12-15
2540,48,14,265.96,2,2019-12-16
2541,48,15,258.31,2,2019-12-17
2542,48,16,260.06,2,2019-12-18
2543,48,17,261.3,2,2019-12-19
2544,48,18,259.76,2,2019-12-20
2545,48,19,259.91,2,2019-12-21
2546,48,20,259.18,2,2019-12-22
2547,48,21,259.28,2,2019-12-23
2548,48,22,258.62,2,2019-12-24
2549,48,23,260.52,2,2019-12-25
2550,48,24,259.17,2,2019-12-26
2551,48,25,258.85,2,2019-12-27
2552,48,26,260.32,2,2019-12-28
2553,48,27,259.21,2,2019-12-29
2554,48,28,262.78,2,2019-12-30
2555,48,29,261.88,2,2019-12-31
2556,48,30,260.84,2,2020-01-01
2557,48,31,259.39,2,2020-01-02
2558,48,32,259.85,2,2020-01-03
2559,48,33,259.53,2,2020-01-04
2560,48,34,262.95,2,2020-01-05
2561,48,35,260.67,2,2020-01-06
2562,48,36,261.74,2,2020-01-07
2563,48,37,261.36,2,2020-01-08
2564,48,38,260.37,2,2020-01-09
2565,48,39,261.0,2,2020-01-10
2566,48,40,260.91,2,2020-01-11
2567,48,41,262.23,2,2020-01-12
2568,48,42,265.24,2,2020-01-13
2569,48,43,259.67,2,2020-01-14
2570,48,44,261.02,2,2020-01-15
2571,48,45,263.94,2,2020-01-16
2572,48,46,261.58,2,2020-01-17
2573,48,47,266.18,2,2020-01-18
2574,48,48,272.59,2,2020-01-19
2575,48,49,264.03,2,2020-01-20
2576,48,50,265.44,2,2020-01-21
2577,48,51,268.6,2,2020-01-22
2578,48,52,270.85,2,2020-01-23
2579,48,53,265.05,2,2020-01-24
2580,48,54,264.69,2,2020-01-25
2581,49,0,267.91,2,2020-01-26
2582,49,1,261.66,2,2020-01-27
2583,49,2,268.48,2,2020-01-28
2584,49,3,267.14,2,2020-01-29
2585,49,4,266.5,2,2020-01-30
2586,49,5,266.68,2,2020-01-31
2587,49,6,265.8,2,2020-02-01
2588,49,7,265.84,2,2020-02-02
2589,49,8,266.76,2,2020-02-03
2590,49,9,267.33,2,2020-02-04
2591,49,10,265.08,2,2020-02-05
2592,49,11,267.12,2,2020-02-06
2593,49,12,267.78,2,2020-02-07
2594,49,13,264.85,2,2020-02-08
2595,49,14,265.72,2,2020-02-09
2596,49,15,263.58,2,2020-02-10
2597,49,16,264.53,2,2020-02-11
2598,49,17,266.39,2,2020-02-12
2599,49,18,267.55,2,2020-02-13
2600,49,19,267.53,2,2020-02-14
2601,49,20,268.14,2,2020-02-15
2602,49,21,267.93,2,2020-02-16
2603,49,22,269.28,2,2020-02-17
2604,49,23,268.41,2,2020-02-18
2605,49,24,269.2,2,2020-02-19
2606,49,25,268.9,2,2020-02-20
2607,49,26,261.0,2,2020-02-21
2608,49,27,265.25,2,2020-02-22
2609,49,28,265.93,2,2020-02-23
2610,49,29,261.44,2,2020-02-24
2611,49,30,263.88,2,2020-02-25
2612,49,31,266.2,2,2020-02-26
2613,49,32,269.39,2,2020-02-27
2614,49,33,271.32,2,2020-02-28
2615,49,34,270.19,2,2020-02-29
2616,49,35,270.68,2,2020-03-01
2617,49,36,269.58,2,2020-03-02
2618,49,37,270.14,2,2020-03-03
2619,49,38,268.91,2,2020-03-04
2620,49,39,270.73,2,2020-03-05
2621,49,40,277.61,2,2020-03-06
2622,49,41,269.95,2,2020-03-07
2623,49,42,262.9,2,2020-03-08
2624,49,43,263.61,2,2020-03-09
2625,49,44,262.16,2,2020-03-10
2626,49,45,265.24,2,2020-03-11
2627,49,46,265.04,2,2020-03-12
2628,49,47,262.99,2,2020-03-13
2629,49,48,264.3,2,2020-03-14
2630,49,49,263.95,2,2020-03-15
2631,49,50,263.75,2,2020-03-16
2632,49,51,264.36,2,2020-03-17
2633,49,52,264.49,2,2020-03-18
2634,49,53,266.99,2,2020-03-19
2635,49,54,265.27,2,2020-03-20
2636,50,0,263.82,2,2020-03-21
2637,50,1,265.1,2,2020-03-22
2638,50,2,265.26,2,2020-03-23
2639,50,3,266.56,2,2020-03-24
2640,50,4,266.4,2,2020-03-25
2641,50,5,265.29,2,2020-03-26
2642,50,6,266.31,2,2020-03-27
2643,50,7,265.29,2,2020-03-28
2644,50,8,264.99,2,2020-03-29
2645,50,9,265.87,2,2020-03-30
2646,50,10,265.85,2,2020-03-31
2647,50,11,266.79,2,2020-04-01
2648,50,12,263.96,2,2020-04-02
2649,50,13,267.54,2,2020-04-03
2650,50,14,265.45,2,2020-04-04
2651,50,15,266.58,2,2020-04-05
2652,50,16,265.42,2,2020-04-06
2653,50,17,266.0,2,2020-04-07
2654,50,18,264.84,2,2020-04-08
2655,50,19,264.56,2,2020-04-09
2656,50,20,267.06,2,2020-04-10
2657,50,21,273.81,2,2020-04-11
2658,50,22,271.33,2,2020-04-12
2659,50,23,269.16,2,2020-04-13
2660,50,24,267.68,2,2020-04-14
2661,50,25,268.06,2,2020-04-15
2662,50,26,270.8,2,2020-04-16
2663,50,27,269.84,2,2020-04-17
2664,50,28,269.77,2,2020-04-18
2665,50,29,269.62,2,2020-04-19
2666,50,30,268.62,2,2020-04-20
2667,50,31,275.66,2,2020-04-21
2668,50,32,275.87,2,2020-04-22
2669,50,33,276.83,2,2020-04-23
2670,50,34,279.18,2,2020-04-24
2671,50,35,276.35,2,2020-04-25
2672,50,36,279.46,2,2020-04-26
2673,50,37,275.89,2,2020-04-27
2674,50,38,273.74,2,2020-04-28
2675,50,39,274.46,2,2020-04-29
2676,50,40,276.85,2,2020-04-30
2677,50,41,275.88,2,2020-05-01
2678,50,42,270.01,2,2020-05-02
2679,50,43,269.64,2,2020-05-03
2680,50,44,273.86,2,2020-05-04
2681,50,45,271.2,2,2020-05-05
2682,50,46,273.24,2,2020-05-06
2683,50,47,270.46,2,2020-05-07
2684,50,48,272.66,2,2020-05-08
2685,50,51,271.66,2,2020-05-09
2686,50,52,271.63,2,2020-05-10
2687,50,53,273.17,2,2020-05-11
2688,50,54,270.51,2,2020-05-12
2689,51,0,219.64,2,2020-05-13
2690,51,2,271.4,2,2020-05-14
2691,51,3,268.12,2,2020-05-15
2692,51,4,266.43,2,2020-05-16
2693,51,5,268.09,2,2020-05-17
2694,51,6,273.04,2,2020-05-18
2695,51,7,266.03,2,2020-05-19
2696,51,8,267.89,2,2020-05-20
2697,51,9,266.41,2,2020-05-21
2698,51,10,266.73,2,2020-05-22
2699,51,11,264.8,2,2020-05-23
2700,51,12,265.84,2,2020-05-24
2701,51,13,267.12,2,2020-05-25
2702,51,14,267.36,2,2020-05-26
2703,51,15,273.27,2,2020-05-27
2704,51,16,270.52,2,2020-05-28
2705,51,17,273.17,2,2020-05-29
2706,51,18,271.97,2,2020-05-30
2707,51,19,271.96,2,2020-05-31
2708,51,20,272.3,2,2020-06-01
2709,51,21,262.56,2,2020-06-02
2710,51,22,274.23,2,2020-06-03
2711,51,23,264.62,2,2020-06-04
2712,51,24,267.89,2,2020-06-05
2713,51,25,270.74,2,2020-06-06
2714,51,26,271.88,2,2020-06-07
2715,51,27,269.23,2,2020-06-08
2716,51,28,270.86,2,2020-06-09
2717,51,29,265.12,2,2020-06-10
2718,51,30,272.12,2,2020-06-11
2719,51,31,269.6,2,2020-06-12
2720,51,32,272.38,2,2020-06-13
2721,51,33,269.16,2,2020-06-14
2722,51,34,271.01,2,2020-06-15
2723,51,35,272.05,2,2020-06-16
2724,51,36,266.74,2,2020-06-17
2725,51,37,269.18,2,2020-06-18
2726,51,38,269.97,2,2020-06-19
2727,51,39,271.55,2,2020-06-20
2728,51,40,269.83,2,2020-06-21
2729,51,41,265.58,2,2020-06-22
2730,51,42,270.21,2,2020-06-23
2731,51,43,271.65,2,2020-06-24
2732,51,44,271.63,2,2020-06-25
2733,51,45,271.77,2,2020-06-26
2734,51,46,270.52,2,2020-06-27
2735,51,47,273.92,2,2020-06-28
2736,51,48,268.51,2,2020-06-29
2737,51,49,269.34,2,2020-06-30
2738,51,50,267.82,2,2020-07-01
2739,51,51,270.66,2,2020-07-02
2740,51,52,269.87,2,2020-07-03
2741,51,53,267.85,2,2020-07-04
2742,51,54,271.97,2,2020-07-05
2743,52,0,269.55,2,2020-07-06
2744,52,1,271.88,2,2020-07-07
2745,52,2,269.38,2,2020-07-08
2746,52,3,270.14,2,2020-07-09
2747,52,4,270.66,2,2020-07-10
2748,52,5,271.28,2,2020-07-11
2749,52,6,269.56,2,2020-07-12
2750,52,7,270.34,2,2020-07-13
2751,52,8,270.19,2,2020-07-14
2752,52,9,266.04,2,2020-07-15
2753,52,10,271.61,2,2020-07-16
2754,52,11,269.42,2,2020-07-17
2755,52,12,273.23,2,2020-07-18
2756,52,13,264.25,2,2020-07-19
2757,52,14,271.7,2,2020-07-20
2758,52,15,265.9,2,2020-07-21
2759,52,16,268.17,2,2020-07-22
2760,52,17,270.48,2,2020-07-23
2761,52,18,271.86,2,2020-07-24
2762,52,19,268.85,2,2020-07-25
2763,52,20,277.26,2,2020-07-26
2764,52,21,272.07,2,2020-07-27
2765,52,22,267.99,2,2020-07-28
2766,52,23,271.27,2,2020-07-29
2767,52,24,272.5,2,2020-07-30
2768,52,25,268.5,2,2020-07-31
2769,52,26,268.5,2,2020-08-01
2770,52,27,267.08,2,2020-08-02
2771,52,28,270.02,2,2020-08-03
2772,52,29,269.15,2,2020-08-04
2773,52,30,265.66,2,2020-08-05
2774,52,31,272.0,2,2020-08-06
2775,52,32,270.52,2,2020-08-07
2776,52,33,264.51,2,2020-08-08
2777,52,34,271.7,2,2020-08-09
2778,52,35,270.56,2,2020-08-10
2779,52,36,270.17,2,2020-08-11
2780,52,37,269.68,2,2020-08-12
2781,52,38,268.62,2,2020-08-13
2782,52,39,270.37,2,2020-08-14
2783,52,40,270.19,2,2020-08-15
2784,52,41,271.73,2,2020-08-16
2785,52,42,265.7,2,2020-08-17
2786,52,43,271.77,2,2020-08-18
2787,52,44,268.98,2,2020-08-19
2788,52,45,270.44,2,2020-08-20
2789,52,46,271.92,2,2020-08-21
2790,52,47,268.8,2,2020-08-22
2791,52,48,270.59,2,2020-08-23
2792,52,49,269.73,2,2020-08-24
2793,52,50,272.95,2,2020-08-25
2794,52,51,271.0,2,2020-08-26
2795,52,52,272.08,2,2020-08-27
2796,52,53,276.13,2,2020-08-28
2797,52,54,272.68,2,2020-08-29
2798,53,0,267.29,2,2020-08-30
2799,53,1,270.09,2,2020-08-31
2800,53,2,268.73,2,2020-09-01
2801,53,3,268.17,2,2020-09-02
2802,53,4,269.24,2,2020-09-03
2803,53,5,267.73,2,2020-09-04
2804,53,6,268.25,2,2020-09-05
2805,53,7,269.18,2,2020-09-06
2806,53,8,268.19,2,2020-09-07
2807,53,9,267.34,2,2020-09-08
2808,53,10,271.73,2,2020-09-09
2809,53,11,271.77,2,2020-09-10
2810,53,12,259.39,2,2020-09-11
2811,53,13,257.37,2,2020-09-12
2812,53,14,257.33,2,2020-09-13
2813,53,15,264.08,2,2020-09-14
2814,53,16,261.56,2,2020-09-15
2815,53,17,262.96,2,2020-09-16
2816,53,18,259.84,2,2020-09-17
2817,53,19,265.19,2,2020-09-18
2818,53,20,268.09,2,2020-09-19
2819,53,21,270.17,2,2020-09-20
2820,53,22,269.92,2,2020-09-21
2821,53,23,268.89,2,2020-09-22
2822,53,24,270.85,2,2020-09-23
2823,53,25,269.52,2,2020-09-24
2824,53,26,265.43,2,2020-09-25
2825,53,27,264.91,2,2020-09-26
2826,53,28,265.1,2,2020-09-27
2827,53,29,265.05,2,2020-09-28
2828,53,30,268.6,2,2020-09-29
2829,53,31,269.22,2,2020-09-30
2830,53,32,264.33,2,2020-10-01
2831,53,33,261.74,2,2020-10-02
2832,53,34,262.42,2,2020-10-03
2833,53,35,263.68,2,2020-10-04
2834,53,36,261.22,2,2020-10-05
2835,53,37,259.85,2,2020-10-06
2836,53,38,259.38,2,2020-10-07
2837,53,39,264.52,2,2020-10-08
2838,53,40,262.94,2,2020-10-09
2839,53,41,219.76,2,2020-10-10
2840,53,43,258.94,2,2020-10-11
